enquiry_id,enquiry_datetime,destination,status,source,travelers,budget_inr,latitude,longitude
ENQ00735,2026-05-11 07:30:00,Varanasi,Lost,Website,2,20617.0,25.324442604951553,82.94097095503105
ENQ00736,2026-03-19 21:57:00,Jaipur,Lost,Google Ads,6,37507.0,26.876346924526132,75.79267780703876
ENQ00737,2026-06-08 18:21:00,Goa,Qualified,Website,2,19316.0,15.376338140398925,74.14629124181666
ENQ00738,2026-06-24 14:11:00,Ladakh,Booked,Instagram,1,53568.0,34.266445546023256,77.66765527830735
ENQ00739,2026-02-12 20:22:00,Ladakh,Contacted,Website,5,75036.0,34.272334599696734,77.68649021214424
ENQ00740,2026-06-26 19:37:00,Manali,Qualified,Website,5,22879.0,32.36823596133926,77.0969485751623
ENQ00741,2026-01-01 08:57:00,Manali,Contacted,Website,1,29569.0,32.29499410223284,77.28666564422912
ENQ00742,2026-01-24 07:49:00,Udaipur,Qualified,Instagram,6,26892.0,24.69732218574853,73.6508424949589
ENQ00743,2026-01-08 11:01:00,Jaipur,Booked,Referral,1,32610.0,26.964990441994516,75.79331624519604
ENQ00744,2026-03-08 07:30:00,Manali,Contacted,Website,1,48157.0,32.39096481864061,77.07821667004845
ENQ00745,2026-06-18 16:09:00,Jaipur,Contacted,Referral,6,32770.0,26.850856833486173,75.64244929400301
ENQ00746,2026-04-19 15:21:00,Manali,New,Google Ads,2,53652.0,32.25476930296265,77.37030722154157
ENQ00747,2026-04-21 15:56:00,Ladakh,New,Instagram,2,64606.0,34.149052670517335,77.58508266580193
ENQ00748,2026-01-16 08:59:00,Varanasi,Booked,Google Ads,5,65672.0,25.361619101649854,82.96459676119942
ENQ00749,2026-04-03 21:09:00,Ladakh,Contacted,Website,4,24184.0,34.181882081531526,77.60837693354623
ENQ00750,2026-03-10 22:08:00,Varanasi,New,Google Ads,4,74630.0,25.249955467832518,82.96637626307603
ENQ00751,2026-03-28 16:41:00,Kerala,Lost,Referral,6,77371.0,10.90985463411922,76.34538608932505
ENQ00752,2026-02-17 07:24:00,Varanasi,Contacted,Referral,1,80446.0,25.421480132495542,83.00073488534262
ENQ00753,2026-02-06 13:25:00,Kerala,Lost,Website,6,37258.0,10.878962856899555,76.33111478921717
ENQ00754,2026-06-21 18:52:00,Manali,Booked,Google Ads,2,28518.0,32.1956183829143,77.13833767584087
ENQ00755,2026-04-11 18:55:00,Goa,Booked,Website,4,25687.0,15.289316171387648,74.02199858403567
ENQ00756,2026-03-16 10:54:00,Kerala,Booked,Instagram,2,24363.0,10.883052061735993,76.35502656289347
ENQ00757,2026-01-14 20:46:00,Goa,Contacted,Website,2,40211.0,15.242496508412932,74.15881193519081
ENQ00758,2026-05-18 22:58:00,Manali,Lost,Website,2,58581.0,32.19286951592464,77.1078739598404
ENQ00759,2026-03-27 15:43:00,Goa,Lost,Google Ads,4,72012.0,15.463744883500773,74.04382134911862
ENQ00760,2026-03-11 13:53:00,Kerala,Contacted,WhatsApp,6,32149.0,10.748154454552973,76.28827723176443
ENQ00761,2026-05-01 15:32:00,Goa,Booked,Website,1,39310.0,15.320781718276862,74.1773785712952
ENQ00762,2026-01-24 07:03:00,Goa,Qualified,Google Ads,4,38168.0,15.459398244280793,74.06182961478443
ENQ00763,2026-04-06 15:48:00,Manali,Lost,Google Ads,6,30054.0,32.19692505296209,77.31790443978454
ENQ00764,2026-06-05 07:55:00,Goa,Booked,WhatsApp,5,55699.0,15.374429901240463,74.18800650702093
ENQ00765,2026-03-25 07:18:00,Ladakh,New,Google Ads,6,47095.0,34.10541050435941,77.66707105763298
ENQ00766,2026-01-01 15:25:00,Manali,Lost,Website,1,42636.0,32.30745462561448,77.20436298144955
ENQ00767,2026-02-11 15:34:00,Goa,Lost,Website,3,46999.0,15.252505775181321,74.13253564435107
ENQ00768,2026-01-11 22:39:00,Jaipur,Booked,Google Ads,3,52764.0,27.044278951078663,75.6997825797917
ENQ00769,2026-04-01 15:40:00,Udaipur,New,Website,4,52527.0,24.52141607455492,73.66227580519435
ENQ00770,2026-03-07 22:23:00,Kerala,Booked,WhatsApp,2,27428.0,10.81763430751922,76.26984106507832
ENQ00771,2026-01-24 19:51:00,Manali,Booked,WhatsApp,2,59873.0,32.31988568225616,77.22611312915339
ENQ00772,2026-05-04 12:48:00,Goa,Contacted,WhatsApp,6,44871.0,15.304167284040275,74.14615947800642
ENQ00773,2026-02-01 21:56:00,Varanasi,Lost,Website,2,32894.0,25.367519276829054,82.83936352430163
ENQ00774,2026-03-03 14:34:00,Ladakh,Booked,Google Ads,6,44446.0,34.238326735340365,77.51088696456908
ENQ00775,2026-06-27 16:04:00,Manali,Lost,Google Ads,1,46707.0,32.2077191703058,77.21643482573629
ENQ00776,2026-01-12 08:50:00,Jaipur,Booked,Website,3,65084.0,26.90636753375969,75.82625443528747
ENQ00777,2026-02-14 10:04:00,Jaipur,Contacted,Website,4,24981.0,26.923746233476514,75.76415341703508
ENQ00778,2026-02-27 15:11:00,Jaipur,Lost,Website,6,72611.0,27.034700653550104,75.8439452425608
ENQ00779,2026-04-02 11:17:00,Varanasi,Booked,Instagram,5,40419.0,25.34176938601085,83.02930158726875
ENQ00780,2026-02-14 16:11:00,Ladakh,Qualified,WhatsApp,1,31852.0,34.0961736405834,77.75098173934533
ENQ00781,2026-06-24 08:43:00,Ladakh,Qualified,WhatsApp,5,31417.0,34.06558902391335,77.58605349266347
ENQ00782,2026-01-01 11:26:00,Udaipur,New,Website,2,25489.0,24.56248589771058,73.68654684996584
ENQ00783,2026-06-20 17:13:00,Goa,Booked,Google Ads,6,18274.0,15.26295945949482,74.06226319992011
ENQ00784,2026-04-07 16:00:00,Ladakh,Qualified,Website,5,54256.0,34.24766737638465,77.48062377643336
ENQ00785,2026-01-07 22:12:00,Goa,Lost,Website,2,97542.0,15.377985111894706,74.17588301877767
ENQ00786,2026-01-21 21:41:00,Goa,Lost,Website,3,19316.0,15.268828709465653,74.1666085827035
ENQ00787,2026-01-19 19:47:00,Varanasi,Booked,Google Ads,5,26080.0,25.304968078584274,82.88581949291925
ENQ00788,2026-02-21 07:17:00,Jaipur,Contacted,Google Ads,6,56098.0,26.825165307626328,75.83973532131758
ENQ00789,2026-03-01 16:04:00,Udaipur,Booked,Referral,4,39187.0,24.633685625894802,73.73186091314554
ENQ00790,2026-04-26 10:33:00,Ladakh,New,WhatsApp,2,58228.0,34.12127867685276,77.56176547730952
ENQ00791,2026-02-26 11:46:00,Udaipur,Lost,Website,3,38210.0,24.559355747426878,73.57274446918585
ENQ00792,2026-05-11 10:04:00,Udaipur,Qualified,Referral,5,30803.0,24.590300260020502,73.75429638889676
ENQ00793,2026-02-22 14:47:00,Manali,Lost,Website,4,36135.0,32.248608703902256,77.33073193376154
ENQ00794,2026-02-17 08:10:00,Jaipur,Qualified,Instagram,2,13694.0,26.832035028413603,75.7344117026485
ENQ00795,2026-02-19 15:15:00,Udaipur,Contacted,Instagram,2,23910.0,24.596041519654694,73.7320013448154
ENQ00796,2026-03-01 09:37:00,Kerala,Lost,Website,2,61289.0,10.698403309997898,76.31931583999005
ENQ00797,2026-05-31 15:03:00,Ladakh,Qualified,Website,3,68391.0,34.17246534716445,77.40744856449335
ENQ00798,2026-02-14 17:18:00,Jaipur,Lost,Website,3,75313.0,26.903063258489208,75.7226166782449
ENQ00799,2026-02-19 09:08:00,Goa,Lost,Website,4,48778.0,15.263034138854897,74.01695193722577
ENQ00800,2026-06-22 08:12:00,Manali,Qualified,WhatsApp,6,14493.0,32.276495094293885,77.33014211044562
ENQ00801,2026-04-28 19:46:00,Varanasi,Qualified,Website,4,30058.0,25.33880188593362,82.8011492718589
ENQ00802,2026-02-04 18:13:00,Udaipur,Booked,Instagram,4,72601.0,24.608247682986622,73.69692889662409
ENQ00803,2026-06-06 11:02:00,Ladakh,Lost,WhatsApp,3,83034.0,34.06451899721967,77.60528990651127
ENQ00804,2026-02-02 21:12:00,Goa,Lost,Google Ads,4,73853.0,15.36968117825019,74.07052052144854
ENQ00805,2026-01-30 10:05:00,Manali,Contacted,Instagram,6,35966.0,32.11170137513505,77.02826622083657
ENQ00806,2026-03-22 21:37:00,Jaipur,Booked,WhatsApp,1,22218.0,26.859145192513175,75.77485972245921
ENQ00807,2026-05-05 08:58:00,Goa,Contacted,Website,3,39275.0,15.258019554909001,74.069337432587
ENQ00808,2026-02-04 17:10:00,Manali,Booked,Website,1,40267.0,32.28863196217026,77.22622608369167
ENQ00809,2026-05-16 07:43:00,Kerala,Booked,Google Ads,2,80914.0,10.866467472220815,76.33641902274753
ENQ00810,2026-01-29 10:21:00,Manali,Lost,Instagram,1,44318.0,32.190695411776375,77.10163526119531
ENQ00811,2026-05-21 13:04:00,Manali,Qualified,Referral,4,40301.0,32.20141330606181,77.14189577826546
ENQ00812,2026-01-18 08:41:00,Kerala,Contacted,Website,5,41345.0,10.686396843516238,76.22745450883625
ENQ00813,2026-03-25 14:12:00,Udaipur,Contacted,Google Ads,6,47886.0,24.67378804441458,73.77656827444943
ENQ00814,2026-04-26 10:30:00,Goa,New,Google Ads,2,53026.0,15.341314708556487,74.13452944345896
ENQ00815,2026-02-17 08:30:00,Goa,Contacted,WhatsApp,5,28871.0,15.415211882091363,74.03918656841056
ENQ00816,2026-04-21 22:35:00,Varanasi,Lost,Website,2,24852.0,25.240413830242968,83.06384362189509
ENQ00817,2026-05-04 22:08:00,Udaipur,Qualified,Website,2,74116.0,24.587608391747096,73.65880573543647
ENQ00818,2026-04-28 22:15:00,Udaipur,Contacted,WhatsApp,4,19114.0,24.629553970140517,73.67742264306497
ENQ00819,2026-03-13 09:44:00,Goa,Booked,Google Ads,5,83585.0,15.232297960362182,74.05477185497062
ENQ00820,2026-05-20 13:55:00,Kerala,Contacted,Website,4,16930.0,10.876223948882082,76.28756523973045
ENQ00821,2026-05-12 12:00:00,Ladakh,Contacted,Website,1,30748.0,34.27393974133248,77.55379286027188
ENQ00822,2026-02-28 12:24:00,Manali,Lost,Referral,3,61943.0,32.21862804409617,77.30437068244215
ENQ00823,2026-05-13 13:52:00,Manali,New,Google Ads,2,40006.0,32.32205174346221,77.20079186430102
ENQ00824,2026-06-15 15:17:00,Ladakh,Qualified,Google Ads,1,22120.0,34.0277189821935,77.51205161741734
ENQ00825,2026-05-28 14:26:00,Jaipur,Booked,WhatsApp,1,48462.0,26.828072416208983,75.79021614215195
ENQ00826,2026-05-12 11:54:00,Varanasi,Contacted,Website,3,41224.0,25.276932710836675,83.10213239142739
ENQ00827,2026-05-18 22:58:00,Udaipur,Contacted,Website,1,36294.0,24.45968502289808,73.619592822647
ENQ00828,2026-05-25 22:39:00,Goa,Contacted,Google Ads,5,30208.0,15.318870302790389,74.16571488398112
ENQ00829,2026-02-22 12:41:00,Varanasi,Contacted,WhatsApp,1,39382.0,25.110629101528332,82.83506718726679
ENQ00830,2026-05-10 10:36:00,Manali,Lost,Website,2,30785.0,32.22211170454875,77.29768349051879
ENQ00831,2026-02-05 15:17:00,Udaipur,Qualified,Google Ads,6,119632.0,24.73642087081736,73.67934020078697
ENQ00832,2026-03-06 12:53:00,Ladakh,Qualified,Website,5,35905.0,34.13894824180637,77.51005073941722
ENQ00833,2026-06-18 22:02:00,Ladakh,Qualified,Website,4,33808.0,34.20325651199089,77.69928236675952
ENQ00834,2026-02-20 13:03:00,Jaipur,Lost,WhatsApp,1,31348.0,27.012881658990405,75.78497995098756
ENQ00835,2026-06-01 07:36:00,Varanasi,New,Website,1,88989.0,25.25051746358918,82.97455576034478
ENQ00836,2026-03-18 09:50:00,Ladakh,Lost,Website,6,19131.0,34.263062936354686,77.54495863213226
ENQ00837,2026-02-07 08:48:00,Kerala,Contacted,Referral,5,47022.0,10.70526567765218,76.24229925973461
ENQ00838,2026-01-18 13:40:00,Kerala,Lost,Instagram,6,35917.0,10.828177939720932,76.12539614709844
ENQ00839,2026-04-09 12:22:00,Jaipur,Contacted,Instagram,5,21081.0,26.930962986559866,75.82778037306043
ENQ00840,2026-03-23 20:21:00,Udaipur,New,Referral,1,27669.0,24.734191409185463,73.60590984345255
ENQ00841,2026-04-03 21:25:00,Jaipur,Qualified,Website,5,46132.0,26.970841714503102,75.86464689209407
ENQ00842,2026-01-08 09:15:00,Goa,Contacted,Google Ads,3,27110.0,15.340869674474826,74.04345586937247
ENQ00843,2026-02-18 22:25:00,Ladakh,Booked,Website,5,44956.0,34.0674058655406,77.5847757401827
ENQ00844,2026-01-01 16:06:00,Ladakh,Booked,Website,3,87095.0,34.1598142127877,77.5322452940297
ENQ00845,2026-02-24 11:19:00,Ladakh,Booked,Google Ads,5,43192.0,34.25593096108266,77.54493987340064
ENQ00846,2026-06-17 13:56:00,Manali,Contacted,Website,6,20797.0,32.09170394047048,77.17127547883962
ENQ00847,2026-01-28 14:42:00,Goa,Booked,WhatsApp,6,27326.0,15.337721867859656,74.15135689216488
ENQ00848,2026-05-05 09:08:00,Manali,Contacted,WhatsApp,4,35179.0,32.2699378069712,77.30871912114853
ENQ00849,2026-01-02 20:17:00,Jaipur,Lost,WhatsApp,2,34137.0,26.823216754263832,75.75340333213195
ENQ00850,2026-04-12 07:15:00,Ladakh,Booked,Website,4,42832.0,34.27620432304083,77.41961200904285
ENQ00851,2026-06-15 08:16:00,Kerala,Booked,Website,3,46039.0,10.846204444223778,76.36941368921897
ENQ00852,2026-03-03 11:41:00,Manali,Lost,WhatsApp,2,87149.0,32.34032130007473,77.24200930982771
ENQ00853,2026-02-05 09:53:00,Jaipur,Booked,Instagram,5,39933.0,26.967235144140936,75.70401815015559
ENQ00854,2026-04-13 07:42:00,Manali,Booked,Google Ads,1,23817.0,32.35305416671434,77.09319506309714
ENQ00855,2026-02-20 13:29:00,Ladakh,Contacted,Referral,3,67228.0,34.06136695845013,77.6080299304931
ENQ00856,2026-06-10 13:09:00,Varanasi,Booked,Website,5,70615.0,25.278158840342623,82.99043573592319
ENQ00857,2026-06-02 09:08:00,Jaipur,Qualified,Website,6,44411.0,26.94686136634242,75.92954877915004
ENQ00858,2026-04-28 19:48:00,Goa,New,Google Ads,4,35802.0,15.333997966845313,74.07451725566732
ENQ00859,2026-04-26 21:40:00,Manali,Booked,Google Ads,6,52933.0,32.29731903665489,77.12265966399343
ENQ00860,2026-04-19 18:30:00,Jaipur,New,Website,5,36375.0,26.985452441950084,75.79247023356554
ENQ00861,2026-05-13 15:34:00,Ladakh,Booked,Google Ads,2,15860.0,34.184643505292556,77.43454768183082
ENQ00862,2026-03-24 22:50:00,Kerala,New,Referral,6,51544.0,10.670440352385482,76.15098606140693
ENQ00863,2026-06-24 12:48:00,Jaipur,Qualified,Instagram,3,59763.0,27.052061668455877,75.69544761417224
ENQ00864,2026-03-04 13:05:00,Udaipur,Lost,Website,4,76506.0,24.643984784159116,73.66114737608714
ENQ00865,2026-01-02 07:23:00,Manali,New,Referral,2,28790.0,32.22399759206246,77.18562237959446
ENQ00866,2026-05-06 18:02:00,Goa,Booked,Referral,4,44285.0,15.43080227422492,74.1707604424633
ENQ00867,2026-04-30 08:23:00,Kerala,Booked,WhatsApp,5,44719.0,10.881302651225628,76.3748358745689
ENQ00868,2026-06-26 17:38:00,Jaipur,Lost,Website,6,41567.0,26.861744250899076,75.87276743815612
ENQ00869,2026-03-13 19:12:00,Manali,New,WhatsApp,6,42122.0,32.3153042076127,77.26039194905948
ENQ00870,2026-03-18 10:09:00,Udaipur,Booked,Referral,5,40674.0,24.57299866376708,73.67751480833782
ENQ00871,2026-04-12 16:29:00,Ladakh,Qualified,Google Ads,4,43999.0,34.08301410838644,77.51242541080268
ENQ00872,2026-03-12 11:31:00,Goa,Qualified,Website,6,55823.0,15.22593894791532,74.15334782094608
ENQ00873,2026-05-22 13:42:00,Kerala,Contacted,Website,1,69270.0,10.832233094938395,76.3056120158144
ENQ00874,2026-03-19 15:00:00,Goa,Qualified,Instagram,6,28461.0,15.338330561572224,74.03921951565692
ENQ00875,2026-05-22 10:14:00,Kerala,Qualified,Website,2,37016.0,10.763318517431262,76.25280716934614
ENQ00876,2026-03-18 19:46:00,Goa,New,Website,3,33073.0,15.237290342110898,74.05356702883789
ENQ00877,2026-02-10 13:40:00,Kerala,Qualified,WhatsApp,6,31011.0,10.98615496072599,76.14843161824982
ENQ00878,2026-06-28 14:53:00,Goa,Booked,Website,5,19330.0,15.461145154182242,74.14711011066872
ENQ00879,2026-04-05 20:48:00,Ladakh,Qualified,WhatsApp,6,40438.0,34.23149906264143,77.64646662538642
ENQ00880,2026-05-08 10:50:00,Ladakh,New,Instagram,5,49629.0,34.20195673418128,77.70994654393145
ENQ00881,2026-04-17 14:30:00,Goa,Contacted,Referral,4,37303.0,15.212706664921859,74.11148972977772
ENQ00882,2026-03-06 22:57:00,Udaipur,Qualified,Website,2,39839.0,24.51717224699994,73.57681363751742
ENQ00883,2026-06-24 13:24:00,Jaipur,Booked,Google Ads,6,48288.0,26.859500710515345,75.93710382225791
ENQ00884,2026-03-08 08:54:00,Varanasi,Lost,Google Ads,4,75481.0,25.303722664206582,83.13258125706669
ENQ00885,2026-06-28 11:23:00,Goa,Booked,WhatsApp,5,33115.0,15.466166173075457,74.36361042909569
ENQ00886,2026-03-19 22:26:00,Jaipur,Booked,Website,3,23610.0,27.064839441527866,75.97595054922671
ENQ00887,2026-01-05 19:41:00,Varanasi,New,Website,6,38405.0,25.343613403284458,82.99216625869494
ENQ00888,2026-01-07 19:23:00,Manali,Lost,WhatsApp,3,93362.0,32.26678714889723,77.18920497636883
ENQ00889,2026-06-25 11:08:00,Kerala,Contacted,Website,2,23724.0,10.862473050813403,76.33127460521227
ENQ00890,2026-04-06 20:53:00,Kerala,Contacted,Google Ads,2,53594.0,10.813234571576277,76.1608900609753
ENQ00891,2026-03-11 13:27:00,Jaipur,Contacted,Website,5,67353.0,26.941489503805805,75.73187561325402
ENQ00892,2026-05-27 19:55:00,Jaipur,New,Website,5,13796.0,26.865258120202295,75.77587974157487
ENQ00893,2026-04-22 21:23:00,Kerala,Booked,Google Ads,2,48109.0,10.82072854243729,76.35990339940133
ENQ00894,2026-04-29 10:58:00,Kerala,Contacted,Google Ads,5,52479.0,10.837160676838133,76.36393597103014
ENQ00895,2026-05-04 22:36:00,Jaipur,Contacted,Google Ads,6,35466.0,26.928881299915375,75.78021767984515
ENQ00896,2026-02-05 17:46:00,Manali,Contacted,Instagram,4,29904.0,32.255857638902945,77.08586961087835
ENQ00897,2026-01-16 18:45:00,Kerala,Lost,Referral,6,30664.0,10.877546175157656,76.3390351437052
ENQ00898,2026-05-12 19:12:00,Kerala,Booked,WhatsApp,1,34502.0,10.929768034147699,76.16292607316977
ENQ00899,2026-01-04 09:48:00,Udaipur,Lost,Website,3,34916.0,24.463881583820562,73.66955451799353
ENQ00900,2026-05-10 18:56:00,Manali,Lost,Website,4,32073.0,32.353972988639434,77.20687803148643
ENQ00901,2026-01-24 10:39:00,Kerala,Lost,Website,3,34256.0,10.788524380820144,76.15486484264558
ENQ00902,2026-02-17 11:56:00,Kerala,Qualified,Referral,1,68356.0,10.795780855643711,76.21097590971895
ENQ00903,2026-05-08 08:50:00,Goa,New,Instagram,3,23159.0,15.374149417491621,74.20500353995097
ENQ00904,2026-04-23 09:39:00,Jaipur,Contacted,Google Ads,3,18207.0,26.82840785022473,75.84755328492653
ENQ00905,2026-05-21 22:28:00,Jaipur,Contacted,Instagram,2,68850.0,26.964460551894035,75.69292553481897
ENQ00906,2026-04-20 12:51:00,Udaipur,Booked,Google Ads,3,36689.0,24.578694504093768,73.7397655990526
ENQ00907,2026-01-09 13:11:00,Goa,New,Referral,3,33588.0,15.31235883349739,73.98715671385531
ENQ00908,2026-06-01 14:33:00,Kerala,New,Instagram,6,38047.0,10.86099459636133,76.32200119131454
ENQ00909,2026-02-08 18:48:00,Kerala,Booked,Instagram,3,43950.0,10.976867533509402,76.21759670398824
ENQ00910,2026-01-25 16:56:00,Manali,New,Website,3,31597.0,32.19956374747769,77.1724906587302
ENQ00911,2026-06-08 15:16:00,Udaipur,New,Instagram,3,50227.0,24.60869727370535,73.72026142140983
ENQ00912,2026-02-05 20:05:00,Varanasi,New,Website,4,25942.0,25.365944639037366,82.88388507662279
ENQ00913,2026-04-07 14:20:00,Jaipur,Booked,WhatsApp,2,34920.0,26.944148295143727,75.72792276958195
ENQ00914,2026-03-29 19:51:00,Udaipur,New,Instagram,6,14765.0,24.573933287835555,73.8491410901805
ENQ00915,2026-05-19 21:31:00,Manali,New,Website,3,67788.0,32.13134057529872,77.16684260252485
ENQ00916,2026-01-08 17:03:00,Goa,Contacted,Website,3,36953.0,15.19732833821515,74.13624543796413
ENQ00917,2026-01-20 07:07:00,Varanasi,Booked,Google Ads,1,54078.0,25.4014586332312,82.98747240950755
ENQ00918,2026-03-16 11:20:00,Varanasi,Contacted,WhatsApp,6,49568.0,25.308262731733144,83.08017218632416
ENQ00919,2026-03-27 16:20:00,Goa,New,Website,3,51228.0,15.325740194781773,74.18956528450494
ENQ00920,2026-05-22 14:08:00,Ladakh,Lost,Website,1,39860.0,34.20982059094761,77.34690076766746
ENQ00921,2026-04-20 11:29:00,Kerala,Lost,Instagram,2,47636.0,10.844366495550325,76.18485404248949
ENQ00922,2026-01-27 12:28:00,Kerala,Contacted,WhatsApp,3,25953.0,10.784154648467451,76.38906688858603
ENQ00923,2026-06-26 08:11:00,Jaipur,Contacted,WhatsApp,5,23614.0,26.882415556374195,75.93870545566448
ENQ00924,2026-03-24 10:13:00,Goa,Contacted,Website,1,38221.0,15.186684926378332,74.0373063375778
ENQ00925,2026-06-23 19:39:00,Manali,Booked,Google Ads,1,29458.0,32.30418805287616,77.16189027841932
ENQ00926,2026-06-28 07:57:00,Kerala,Contacted,Referral,4,75970.0,10.875086186928085,76.26211545389043
ENQ00927,2026-01-10 20:59:00,Manali,Lost,Referral,3,47356.0,32.23179390096272,77.16486111450143
ENQ00928,2026-04-02 12:33:00,Udaipur,Lost,Instagram,6,28976.0,24.59975946883262,73.76383106300224
ENQ00929,2026-03-17 19:02:00,Goa,Booked,Referral,5,35399.0,15.428453772077798,74.10779899717257
ENQ00930,2026-03-31 11:53:00,Varanasi,New,Google Ads,4,42467.0,25.28610893634913,82.93210307548327
ENQ00931,2026-02-25 20:57:00,Udaipur,Lost,Website,3,38794.0,24.7029827084026,73.76772599176911
ENQ00932,2026-04-11 16:16:00,Udaipur,Booked,Website,4,45203.0,24.433477325884947,73.5570503437763
ENQ00933,2026-03-30 20:24:00,Udaipur,Booked,Instagram,4,41255.0,24.51899536964015,73.73091163552435
ENQ00934,2026-02-03 07:01:00,Ladakh,New,Website,2,21393.0,34.14992238886251,77.6181822841475
ENQ00935,2026-02-21 19:48:00,Jaipur,Booked,Instagram,3,15195.0,26.89836452462534,75.89909350171031
ENQ00936,2026-01-27 11:46:00,Varanasi,Booked,Referral,6,33810.0,25.37936891030192,82.98010612856926
ENQ00937,2026-06-01 12:01:00,Ladakh,Lost,WhatsApp,4,51475.0,34.244227154442726,77.44508750205478
ENQ00938,2026-05-02 07:42:00,Kerala,Booked,Website,3,33981.0,10.843694022986782,76.28210098449024
ENQ00939,2026-03-11 22:24:00,Goa,Qualified,Website,5,69779.0,15.347462919996202,73.9867867197737
ENQ00940,2026-03-13 17:32:00,Ladakh,Qualified,Google Ads,2,39165.0,34.13176744745004,77.60903686370808
ENQ00941,2026-01-15 22:13:00,Goa,Booked,Instagram,2,73672.0,15.337472970111788,74.21889038731634
ENQ00942,2026-02-22 16:48:00,Goa,Lost,Website,6,67171.0,15.36022042659254,74.11913231605023
ENQ00943,2026-06-16 09:24:00,Goa,Booked,Referral,5,64197.0,15.353297899915901,74.10789090915563
ENQ00944,2026-01-06 12:50:00,Manali,Contacted,Website,3,23273.0,32.25494191622103,77.25278418801179
ENQ00945,2026-01-27 14:08:00,Manali,New,Website,6,40310.0,32.23957593654496,77.21815917436254
ENQ00946,2026-06-02 09:35:00,Manali,Booked,Referral,3,69347.0,32.32010470154536,77.24617318885912
ENQ00947,2026-04-04 21:18:00,Ladakh,Lost,Google Ads,5,45215.0,34.25127774847051,77.76327586383623
ENQ00948,2026-01-06 22:57:00,Manali,New,Instagram,1,51333.0,32.29943422186856,77.15229659588762
ENQ00949,2026-03-30 16:33:00,Manali,Qualified,Google Ads,5,21420.0,32.284145843825584,77.22670547331923
ENQ00950,2026-05-15 16:43:00,Ladakh,Lost,WhatsApp,2,94854.0,34.20168085548083,77.69660129977899
ENQ00951,2026-03-04 18:05:00,Udaipur,Qualified,Website,2,28016.0,24.45067107928128,73.83360703930639
ENQ00952,2026-03-10 17:40:00,Goa,Contacted,Google Ads,5,16304.0,15.44733334944465,74.16944565306162
ENQ00953,2026-04-24 08:06:00,Jaipur,Contacted,Website,2,34154.0,26.95977080649785,75.76796841541925
ENQ00954,2026-04-18 15:21:00,Kerala,Qualified,Instagram,3,13297.0,10.851005919185337,76.32693617273186
ENQ00955,2026-06-12 19:13:00,Udaipur,New,Instagram,6,24547.0,24.636084191421627,73.77015677840028
ENQ00956,2026-02-14 19:00:00,Kerala,Booked,Instagram,6,126496.0,10.900633485728262,76.34297119793139
ENQ00957,2026-02-19 16:35:00,Goa,Booked,Website,3,33712.0,15.362231893598853,74.04205210677918
ENQ00958,2026-01-28 21:14:00,Varanasi,Booked,Referral,1,21039.0,25.384181443480628,83.1225869293133
ENQ00959,2026-04-30 16:30:00,Kerala,Booked,Instagram,2,40458.0,10.848369859843569,76.3910583958386
ENQ00960,2026-04-07 13:45:00,Kerala,New,WhatsApp,4,26705.0,10.777116376007074,76.26871899043117
ENQ00961,2026-03-04 14:10:00,Ladakh,New,Instagram,3,59022.0,34.10130734785521,77.68733770019391
ENQ00962,2026-05-06 18:42:00,Udaipur,New,Referral,5,26805.0,24.71663812435271,73.704564310393
ENQ00963,2026-03-09 21:17:00,Kerala,New,Google Ads,6,45182.0,10.944184921812948,76.40315013023228
ENQ00964,2026-02-05 10:19:00,Kerala,Booked,Instagram,4,23872.0,10.847866491363067,76.28148012894377
ENQ00965,2026-04-08 11:34:00,Kerala,New,Google Ads,4,128823.0,10.90918922957016,76.20369696147839
ENQ00966,2026-03-20 17:37:00,Kerala,Booked,Referral,4,50175.0,10.859307807617165,76.44252296849616
ENQ00967,2026-03-14 19:39:00,Manali,New,Instagram,2,37465.0,32.203198918379975,77.25750609925652
ENQ00968,2026-03-22 13:11:00,Varanasi,New,Instagram,4,35060.0,25.35950435569096,82.96079872730377
ENQ00969,2026-06-14 17:34:00,Kerala,New,Google Ads,6,31179.0,10.868232407432751,76.41130959396315
ENQ00970,2026-02-08 07:15:00,Manali,Qualified,Google Ads,5,28402.0,32.28748777172635,77.2459854898609
ENQ00971,2026-02-19 11:16:00,Jaipur,Booked,Instagram,5,28053.0,27.04046898370014,75.76414716504014
ENQ00972,2026-04-12 22:56:00,Varanasi,Booked,Referral,6,85126.0,25.23384680721297,83.11536779132722
ENQ00973,2026-01-09 16:06:00,Kerala,New,Instagram,3,31193.0,10.861421742609474,76.34258806801192
ENQ00974,2026-01-27 20:24:00,Goa,Booked,Instagram,3,15343.0,15.238313665150452,74.15508210441969
ENQ00975,2026-04-12 10:26:00,Goa,Booked,Google Ads,6,23670.0,15.211545377211053,74.12909918717824
ENQ00976,2026-04-02 11:14:00,Goa,Contacted,WhatsApp,3,60725.0,15.247466145185738,74.053787653207
ENQ00977,2026-04-28 22:47:00,Ladakh,New,Website,5,35707.0,34.128350186450724,77.39352874856255
ENQ00978,2026-01-21 22:29:00,Ladakh,New,Website,4,37658.0,34.059807804977794,77.63959313250082
ENQ00979,2026-06-03 21:43:00,Kerala,New,Website,1,67714.0,10.878313311163819,76.18516504424299
ENQ00980,2026-03-29 12:23:00,Manali,Lost,Google Ads,2,28195.0,32.28702988555721,77.11894295422785
