booking_id,booking_date,user_id,full_name,customer_city,segment,property_name,destination,property_type,nights,status,total_amount,revenue_per_night,booking_month
449,2025-07-21,237,Customer 237,Hyderabad,Standard,Jaipur Stay 3,Jaipur,Resort,5,Completed,21050,4210.0,2025-07
464,2026-01-12,237,Customer 237,Hyderabad,Standard,Udaipur Stay 8,Udaipur,Hotel,7,Completed,65688,9384.0,2026-01
628,2026-01-04,237,Customer 237,Hyderabad,Standard,Ladakh Stay 5,Ladakh,Resort,4,Confirmed,30512,7628.0,2026-01
618,2026-05-10,238,Customer 238,Kolkata,Standard,Kerala Stay 2,Kerala,Hotel,2,Completed,23660,11830.0,2026-05
935,2025-11-07,238,Customer 238,Kolkata,Standard,Manali Stay 4,Manali,Hotel,7,Confirmed,74991,10713.0,2025-11
744,2025-06-03,239,Customer 239,Bengaluru,Standard,Varanasi Stay 5,Varanasi,Hotel,4,Confirmed,21176,5294.0,2025-06
1174,2026-04-29,239,Customer 239,Bengaluru,Standard,Goa Stay 8,Goa,Resort,4,Completed,19224,4806.0,2026-04
417,2025-10-30,240,Customer 240,Hyderabad,Premium,Ladakh Stay 8,Ladakh,Hotel,7,Completed,79380,11340.0,2025-10
463,2026-07-04,240,Customer 240,Hyderabad,Premium,Varanasi Stay 4,Varanasi,Hostel,5,Confirmed,52805,10561.0,2026-07
898,2025-07-31,240,Customer 240,Hyderabad,Premium,Manali Stay 6,Manali,Hotel,6,Completed,44676,7446.0,2025-07
568,2026-06-08,241,Customer 241,Delhi,Standard,Kerala Stay 1,Kerala,Homestay,3,Completed,27357,9119.0,2026-06
1049,2026-03-06,241,Customer 241,Delhi,Standard,Kerala Stay 3,Kerala,Resort,7,Completed,79898,11414.0,2026-03
416,2025-09-06,242,Customer 242,Hyderabad,Standard,Jaipur Stay 2,Jaipur,Homestay,2,Confirmed,10068,5034.0,2025-09
681,2025-08-12,242,Customer 242,Hyderabad,Standard,Jaipur Stay 4,Jaipur,Hotel,5,Confirmed,15425,3085.0,2025-08
703,2026-07-05,242,Customer 242,Hyderabad,Standard,Udaipur Stay 5,Udaipur,Homestay,6,Completed,63504,10584.0,2026-07
70,2026-02-28,243,Customer 243,Delhi,Budget,Varanasi Stay 5,Varanasi,Hotel,3,Completed,15882,5294.0,2026-02
281,2025-12-21,243,Customer 243,Delhi,Budget,Kerala Stay 4,Kerala,Homestay,1,Completed,1927,1927.0,2025-12
471,2026-03-26,243,Customer 243,Delhi,Budget,Manali Stay 1,Manali,Homestay,1,Confirmed,3735,3735.0,2026-03
1104,2026-06-23,243,Customer 243,Delhi,Budget,Udaipur Stay 7,Udaipur,Hotel,2,Completed,12392,6196.0,2026-06
641,2025-09-28,244,Customer 244,Hyderabad,Budget,Jaipur Stay 7,Jaipur,Hostel,2,Completed,9004,4502.0,2025-09
770,2025-09-14,244,Customer 244,Hyderabad,Budget,Jaipur Stay 2,Jaipur,Homestay,4,Confirmed,20136,5034.0,2025-09
880,2026-05-28,244,Customer 244,Hyderabad,Budget,Ladakh Stay 1,Ladakh,Hostel,1,Completed,11877,11877.0,2026-05
885,2026-04-03,244,Customer 244,Hyderabad,Budget,Goa Stay 5,Goa,Resort,5,Completed,18300,3660.0,2026-04
277,2025-12-24,245,Customer 245,Hyderabad,Standard,Ladakh Stay 7,Ladakh,Resort,7,Completed,53711,7673.0,2025-12
874,2026-07-22,245,Customer 245,Hyderabad,Standard,Varanasi Stay 5,Varanasi,Hotel,6,Completed,31764,5294.0,2026-07
909,2025-09-17,245,Customer 245,Hyderabad,Standard,Goa Stay 4,Goa,Resort,2,Confirmed,21558,10779.0,2025-09
11,2025-10-31,246,Customer 246,Delhi,Premium,Ladakh Stay 8,Ladakh,Hotel,7,Completed,79380,11340.0,2025-10
44,2026-01-12,246,Customer 246,Delhi,Premium,Ladakh Stay 6,Ladakh,Hotel,3,Completed,23178,7726.0,2026-01
627,2026-02-08,246,Customer 246,Delhi,Premium,Jaipur Stay 6,Jaipur,Resort,3,Completed,10692,3564.0,2026-02
983,2025-11-29,246,Customer 246,Delhi,Premium,Kerala Stay 3,Kerala,Resort,5,Completed,57070,11414.0,2025-11
105,2025-12-21,247,Customer 247,Pune,Budget,Goa Stay 5,Goa,Resort,5,Completed,18300,3660.0,2025-12
194,2025-08-19,247,Customer 247,Pune,Budget,Manali Stay 2,Manali,Resort,5,Confirmed,9925,1985.0,2025-08
472,2026-06-22,247,Customer 247,Pune,Budget,Jaipur Stay 3,Jaipur,Resort,1,Confirmed,4210,4210.0,2026-06
550,2026-01-08,247,Customer 247,Pune,Budget,Varanasi Stay 4,Varanasi,Hostel,5,Completed,52805,10561.0,2026-01
560,2025-07-20,247,Customer 247,Pune,Budget,Varanasi Stay 6,Varanasi,Homestay,6,Completed,39546,6591.0,2025-07
109,2025-10-03,248,Customer 248,Bengaluru,Standard,Goa Stay 7,Goa,Resort,3,Confirmed,9438,3146.0,2025-10
177,2025-11-03,248,Customer 248,Bengaluru,Standard,Udaipur Stay 8,Udaipur,Hotel,7,Completed,65688,9384.0,2025-11
352,2026-03-26,249,Customer 249,Pune,Standard,Varanasi Stay 2,Varanasi,Hotel,2,Completed,23214,11607.0,2026-03
749,2026-04-12,250,Customer 250,Delhi,Budget,Varanasi Stay 7,Varanasi,Homestay,7,Completed,58716,8388.0,2026-04
937,2026-05-05,250,Customer 250,Delhi,Budget,Jaipur Stay 6,Jaipur,Resort,4,Confirmed,14256,3564.0,2026-05
540,2026-04-29,251,Customer 251,Mumbai,Standard,Varanasi Stay 7,Varanasi,Homestay,7,Confirmed,58716,8388.0,2026-04
900,2026-02-25,251,Customer 251,Mumbai,Standard,Udaipur Stay 5,Udaipur,Homestay,3,Confirmed,31752,10584.0,2026-02
237,2026-04-26,252,Customer 252,Kolkata,Premium,Ladakh Stay 6,Ladakh,Hotel,3,Confirmed,23178,7726.0,2026-04
259,2025-09-19,253,Customer 253,Mumbai,Standard,Manali Stay 7,Manali,Resort,1,Completed,7233,7233.0,2025-09
78,2026-07-09,254,Customer 254,Bengaluru,Budget,Jaipur Stay 4,Jaipur,Hotel,1,Confirmed,3085,3085.0,2026-07
476,2026-02-21,254,Customer 254,Bengaluru,Budget,Ladakh Stay 3,Ladakh,Homestay,7,Completed,57491,8213.0,2026-02
570,2026-05-02,255,Customer 255,Hyderabad,Premium,Ladakh Stay 3,Ladakh,Homestay,5,Completed,41065,8213.0,2026-05
1083,2026-05-03,256,Customer 256,Mumbai,Budget,Udaipur Stay 1,Udaipur,Homestay,5,Completed,42290,8458.0,2026-05
1096,2026-06-16,256,Customer 256,Mumbai,Budget,Kerala Stay 2,Kerala,Hotel,7,Confirmed,82810,11830.0,2026-06
314,2026-08-04,257,Customer 257,Hyderabad,Premium,Varanasi Stay 2,Varanasi,Hotel,6,Completed,69642,11607.0,2026-08
716,2025-12-19,257,Customer 257,Hyderabad,Premium,Manali Stay 6,Manali,Hotel,6,Completed,44676,7446.0,2025-12
369,2026-01-20,258,Customer 258,Delhi,Budget,Ladakh Stay 8,Ladakh,Hotel,2,Completed,22680,11340.0,2026-01
1180,2026-01-08,258,Customer 258,Delhi,Budget,Goa Stay 3,Goa,Homestay,5,Completed,13645,2729.0,2026-01
890,2025-09-30,259,Customer 259,Mumbai,Standard,Kerala Stay 7,Kerala,Homestay,3,Completed,25515,8505.0,2025-09
953,2025-12-17,259,Customer 259,Mumbai,Standard,Goa Stay 4,Goa,Resort,2,Confirmed,21558,10779.0,2025-12
1150,2025-10-17,259,Customer 259,Mumbai,Standard,Ladakh Stay 5,Ladakh,Resort,1,Completed,7628,7628.0,2025-10
1199,2025-11-30,259,Customer 259,Mumbai,Standard,Udaipur Stay 7,Udaipur,Hotel,7,Completed,43372,6196.0,2025-11
42,2025-11-25,260,Customer 260,Hyderabad,Standard,Manali Stay 2,Manali,Resort,6,Completed,11910,1985.0,2025-11
538,2026-08-01,260,Customer 260,Hyderabad,Standard,Kerala Stay 6,Kerala,Hotel,4,Completed,23844,5961.0,2026-08
1045,2026-05-16,260,Customer 260,Hyderabad,Standard,Goa Stay 7,Goa,Resort,4,Completed,12584,3146.0,2026-05
662,2025-10-07,261,Customer 261,Pune,Budget,Kerala Stay 8,Kerala,Resort,7,Completed,40803,5829.0,2025-10
403,2025-07-14,262,Customer 262,Mumbai,Premium,Manali Stay 5,Manali,Resort,6,Completed,22134,3689.0,2025-07
486,2025-10-18,262,Customer 262,Mumbai,Premium,Jaipur Stay 4,Jaipur,Hotel,2,Completed,6170,3085.0,2025-10
1032,2026-03-23,262,Customer 262,Mumbai,Premium,Jaipur Stay 8,Jaipur,Hotel,4,Confirmed,7360,1840.0,2026-03
72,2025-10-04,263,Customer 263,Bengaluru,Budget,Udaipur Stay 6,Udaipur,Hotel,7,Completed,69580,9940.0,2025-10
686,2025-08-06,263,Customer 263,Bengaluru,Budget,Jaipur Stay 1,Jaipur,Homestay,7,Completed,71568,10224.0,2025-08
963,2025-11-07,263,Customer 263,Bengaluru,Budget,Ladakh Stay 5,Ladakh,Resort,7,Confirmed,53396,7628.0,2025-11
542,2025-06-25,264,Customer 264,Jaipur,Budget,Ladakh Stay 5,Ladakh,Resort,4,Confirmed,30512,7628.0,2025-06
168,2025-08-27,265,Customer 265,Jaipur,Budget,Jaipur Stay 3,Jaipur,Resort,5,Completed,21050,4210.0,2025-08
189,2026-05-09,265,Customer 265,Jaipur,Budget,Varanasi Stay 4,Varanasi,Hostel,2,Confirmed,21122,10561.0,2026-05
964,2025-12-19,265,Customer 265,Jaipur,Budget,Udaipur Stay 6,Udaipur,Hotel,6,Completed,59640,9940.0,2025-12
1055,2025-10-25,265,Customer 265,Jaipur,Budget,Goa Stay 6,Goa,Hotel,2,Completed,9172,4586.0,2025-10
361,2026-04-01,266,Customer 266,Hyderabad,Standard,Udaipur Stay 2,Udaipur,Homestay,1,Confirmed,9257,9257.0,2026-04
601,2026-05-03,267,Customer 267,Kolkata,Standard,Goa Stay 8,Goa,Resort,6,Completed,28836,4806.0,2026-05
834,2026-01-09,267,Customer 267,Kolkata,Standard,Kerala Stay 8,Kerala,Resort,2,Confirmed,11658,5829.0,2026-01
614,2025-12-02,268,Customer 268,Bengaluru,Premium,Manali Stay 7,Manali,Resort,2,Confirmed,14466,7233.0,2025-12
996,2025-07-31,268,Customer 268,Bengaluru,Premium,Kerala Stay 3,Kerala,Resort,3,Completed,34242,11414.0,2025-07
370,2026-06-04,269,Customer 269,Hyderabad,Budget,Varanasi Stay 6,Varanasi,Homestay,3,Completed,19773,6591.0,2026-06
1054,2026-04-19,269,Customer 269,Hyderabad,Budget,Ladakh Stay 4,Ladakh,Hotel,4,Completed,23300,5825.0,2026-04
1192,2025-10-11,269,Customer 269,Hyderabad,Budget,Varanasi Stay 1,Varanasi,Hotel,1,Confirmed,5468,5468.0,2025-10
791,2025-09-27,270,Customer 270,Hyderabad,Standard,Jaipur Stay 3,Jaipur,Resort,6,Completed,25260,4210.0,2025-09
561,2025-10-17,271,Customer 271,Bengaluru,Budget,Varanasi Stay 2,Varanasi,Hotel,3,Completed,34821,11607.0,2025-10
947,2025-08-03,271,Customer 271,Bengaluru,Budget,Udaipur Stay 8,Udaipur,Hotel,4,Confirmed,37536,9384.0,2025-08
334,2026-05-14,272,Customer 272,Delhi,Standard,Udaipur Stay 2,Udaipur,Homestay,3,Completed,27771,9257.0,2026-05
35,2026-01-27,273,Customer 273,Mumbai,Premium,Manali Stay 4,Manali,Hotel,1,Completed,10713,10713.0,2026-01
87,2026-06-25,273,Customer 273,Mumbai,Premium,Udaipur Stay 7,Udaipur,Hotel,6,Completed,37176,6196.0,2026-06
1173,2026-05-01,273,Customer 273,Mumbai,Premium,Udaipur Stay 5,Udaipur,Homestay,6,Completed,63504,10584.0,2026-05
84,2025-07-21,274,Customer 274,Jaipur,Standard,Udaipur Stay 1,Udaipur,Homestay,7,Completed,59206,8458.0,2025-07
660,2025-09-01,274,Customer 274,Jaipur,Standard,Kerala Stay 6,Kerala,Hotel,3,Completed,17883,5961.0,2025-09
748,2025-09-27,274,Customer 274,Jaipur,Standard,Goa Stay 3,Goa,Homestay,4,Completed,10916,2729.0,2025-09
339,2025-06-05,275,Customer 275,Bengaluru,Standard,Jaipur Stay 4,Jaipur,Hotel,1,Completed,3085,3085.0,2025-06
379,2025-10-10,275,Customer 275,Bengaluru,Standard,Varanasi Stay 3,Varanasi,Hotel,3,Confirmed,33549,11183.0,2025-10
970,2025-06-05,275,Customer 275,Bengaluru,Standard,Manali Stay 3,Manali,Hotel,1,Completed,10443,10443.0,2025-06
375,2025-09-30,276,Customer 276,Kolkata,Standard,Kerala Stay 4,Kerala,Homestay,1,Completed,1927,1927.0,2025-09
828,2026-02-08,276,Customer 276,Kolkata,Standard,Manali Stay 3,Manali,Hotel,5,Confirmed,52215,10443.0,2026-02
968,2025-08-23,276,Customer 276,Kolkata,Standard,Ladakh Stay 4,Ladakh,Hotel,7,Completed,40775,5825.0,2025-08
468,2025-12-30,277,Customer 277,Kolkata,Premium,Jaipur Stay 6,Jaipur,Resort,7,Confirmed,24948,3564.0,2025-12
507,2025-12-19,277,Customer 277,Kolkata,Premium,Udaipur Stay 3,Udaipur,Resort,7,Confirmed,44324,6332.0,2025-12
849,2025-12-02,277,Customer 277,Kolkata,Premium,Ladakh Stay 4,Ladakh,Hotel,6,Completed,34950,5825.0,2025-12
599,2025-06-29,278,Customer 278,Pune,Standard,Udaipur Stay 2,Udaipur,Homestay,3,Confirmed,27771,9257.0,2025-06
817,2025-07-05,278,Customer 278,Pune,Standard,Jaipur Stay 2,Jaipur,Homestay,2,Completed,10068,5034.0,2025-07
52,2025-12-17,279,Customer 279,Delhi,Budget,Manali Stay 7,Manali,Resort,4,Completed,28932,7233.0,2025-12
455,2025-10-11,279,Customer 279,Delhi,Budget,Goa Stay 7,Goa,Resort,5,Completed,15730,3146.0,2025-10
497,2026-04-26,279,Customer 279,Delhi,Budget,Manali Stay 2,Manali,Resort,2,Completed,3970,1985.0,2026-04
102,2026-06-03,280,Customer 280,Delhi,Standard,Ladakh Stay 8,Ladakh,Hotel,1,Confirmed,11340,11340.0,2026-06
123,2026-04-20,280,Customer 280,Delhi,Standard,Jaipur Stay 6,Jaipur,Resort,1,Completed,3564,3564.0,2026-04
243,2026-04-30,280,Customer 280,Delhi,Standard,Goa Stay 7,Goa,Resort,6,Confirmed,18876,3146.0,2026-04
821,2025-12-12,280,Customer 280,Delhi,Standard,Kerala Stay 5,Kerala,Resort,5,Confirmed,30825,6165.0,2025-12
1159,2026-02-25,280,Customer 280,Delhi,Standard,Kerala Stay 4,Kerala,Homestay,6,Completed,11562,1927.0,2026-02
63,2026-07-19,281,Customer 281,Mumbai,Budget,Ladakh Stay 2,Ladakh,Homestay,5,Completed,28230,5646.0,2026-07
207,2026-02-13,282,Customer 282,Kolkata,Budget,Manali Stay 5,Manali,Resort,3,Confirmed,11067,3689.0,2026-02
299,2025-08-12,282,Customer 282,Kolkata,Budget,Manali Stay 4,Manali,Hotel,4,Completed,42852,10713.0,2025-08
217,2026-05-23,283,Customer 283,Hyderabad,Budget,Kerala Stay 7,Kerala,Homestay,5,Completed,42525,8505.0,2026-05
399,2025-08-25,283,Customer 283,Hyderabad,Budget,Manali Stay 1,Manali,Homestay,1,Completed,3735,3735.0,2025-08
574,2025-12-28,283,Customer 283,Hyderabad,Budget,Udaipur Stay 3,Udaipur,Resort,1,Completed,6332,6332.0,2025-12
1128,2025-10-16,283,Customer 283,Hyderabad,Budget,Kerala Stay 5,Kerala,Resort,3,Confirmed,18495,6165.0,2025-10
985,2026-07-29,285,Customer 285,Kolkata,Standard,Varanasi Stay 7,Varanasi,Homestay,1,Confirmed,8388,8388.0,2026-07
1004,2026-05-28,285,Customer 285,Kolkata,Standard,Kerala Stay 6,Kerala,Hotel,7,Confirmed,41727,5961.0,2026-05
787,2026-05-05,286,Customer 286,Jaipur,Budget,Ladakh Stay 4,Ladakh,Hotel,3,Completed,17475,5825.0,2026-05
920,2025-07-19,286,Customer 286,Jaipur,Budget,Jaipur Stay 2,Jaipur,Homestay,6,Completed,30204,5034.0,2025-07
1095,2026-07-31,286,Customer 286,Jaipur,Budget,Jaipur Stay 2,Jaipur,Homestay,3,Completed,15102,5034.0,2026-07
1115,2026-06-17,286,Customer 286,Jaipur,Budget,Varanasi Stay 2,Varanasi,Hotel,2,Completed,23214,11607.0,2026-06
1177,2025-09-06,286,Customer 286,Jaipur,Budget,Udaipur Stay 2,Udaipur,Homestay,2,Completed,18514,9257.0,2025-09
203,2026-05-11,287,Customer 287,Mumbai,Standard,Jaipur Stay 4,Jaipur,Hotel,6,Confirmed,18510,3085.0,2026-05
786,2026-03-10,287,Customer 287,Mumbai,Standard,Manali Stay 3,Manali,Hotel,7,Completed,73101,10443.0,2026-03
656,2026-02-23,288,Customer 288,Hyderabad,Premium,Manali Stay 6,Manali,Hotel,3,Completed,22338,7446.0,2026-02
684,2026-07-03,288,Customer 288,Hyderabad,Premium,Ladakh Stay 2,Ladakh,Homestay,5,Completed,28230,5646.0,2026-07
1037,2026-05-28,288,Customer 288,Hyderabad,Premium,Jaipur Stay 5,Jaipur,Resort,3,Completed,7242,2414.0,2026-05
1039,2025-07-27,288,Customer 288,Hyderabad,Premium,Manali Stay 4,Manali,Hotel,2,Confirmed,21426,10713.0,2025-07
313,2026-07-05,289,Customer 289,Kolkata,Standard,Ladakh Stay 4,Ladakh,Hotel,4,Completed,23300,5825.0,2026-07
328,2025-11-20,289,Customer 289,Kolkata,Standard,Ladakh Stay 1,Ladakh,Hostel,7,Completed,83139,11877.0,2025-11
182,2026-01-31,290,Customer 290,Kolkata,Standard,Jaipur Stay 5,Jaipur,Resort,6,Completed,14484,2414.0,2026-01
393,2026-07-29,291,Customer 291,Pune,Budget,Ladakh Stay 5,Ladakh,Resort,2,Completed,15256,7628.0,2026-07
1141,2025-08-27,291,Customer 291,Pune,Budget,Jaipur Stay 1,Jaipur,Homestay,1,Completed,10224,10224.0,2025-08
214,2025-08-12,292,Customer 292,Mumbai,Premium,Udaipur Stay 3,Udaipur,Resort,5,Completed,31660,6332.0,2025-08
247,2026-04-27,292,Customer 292,Mumbai,Premium,Udaipur Stay 6,Udaipur,Hotel,1,Completed,9940,9940.0,2026-04
365,2026-02-11,292,Customer 292,Mumbai,Premium,Kerala Stay 2,Kerala,Hotel,7,Confirmed,82810,11830.0,2026-02
899,2025-08-06,292,Customer 292,Mumbai,Premium,Udaipur Stay 2,Udaipur,Homestay,1,Confirmed,9257,9257.0,2025-08
934,2025-07-09,292,Customer 292,Mumbai,Premium,Kerala Stay 4,Kerala,Homestay,2,Completed,3854,1927.0,2025-07
135,2026-04-29,293,Customer 293,Jaipur,Budget,Manali Stay 6,Manali,Hotel,3,Completed,22338,7446.0,2026-04
395,2026-07-30,293,Customer 293,Jaipur,Budget,Kerala Stay 5,Kerala,Resort,7,Completed,43155,6165.0,2026-07
861,2025-07-10,293,Customer 293,Jaipur,Budget,Udaipur Stay 3,Udaipur,Resort,6,Confirmed,37992,6332.0,2025-07
1193,2026-03-09,293,Customer 293,Jaipur,Budget,Manali Stay 8,Manali,Resort,3,Completed,27606,9202.0,2026-03
49,2025-11-17,294,Customer 294,Bengaluru,Budget,Udaipur Stay 2,Udaipur,Homestay,3,Completed,27771,9257.0,2025-11
54,2025-10-10,294,Customer 294,Bengaluru,Budget,Varanasi Stay 6,Varanasi,Homestay,1,Completed,6591,6591.0,2025-10
285,2025-10-07,294,Customer 294,Bengaluru,Budget,Ladakh Stay 2,Ladakh,Homestay,2,Completed,11292,5646.0,2025-10
348,2025-07-16,294,Customer 294,Bengaluru,Budget,Jaipur Stay 3,Jaipur,Resort,3,Confirmed,12630,4210.0,2025-07
388,2025-11-05,295,Customer 295,Kolkata,Premium,Jaipur Stay 3,Jaipur,Resort,4,Completed,16840,4210.0,2025-11
1062,2026-05-18,295,Customer 295,Kolkata,Premium,Varanasi Stay 7,Varanasi,Homestay,7,Completed,58716,8388.0,2026-05
424,2026-05-12,296,Customer 296,Kolkata,Standard,Udaipur Stay 5,Udaipur,Homestay,5,Confirmed,52920,10584.0,2026-05
685,2026-04-03,296,Customer 296,Kolkata,Standard,Manali Stay 3,Manali,Hotel,1,Completed,10443,10443.0,2026-04
250,2026-01-13,297,Customer 297,Pune,Standard,Ladakh Stay 1,Ladakh,Hostel,5,Confirmed,59385,11877.0,2026-01
405,2026-01-29,297,Customer 297,Pune,Standard,Jaipur Stay 3,Jaipur,Resort,4,Completed,16840,4210.0,2026-01
602,2025-08-13,297,Customer 297,Pune,Standard,Varanasi Stay 6,Varanasi,Homestay,2,Completed,13182,6591.0,2025-08
774,2026-01-12,297,Customer 297,Pune,Standard,Varanasi Stay 5,Varanasi,Hotel,7,Completed,37058,5294.0,2026-01
820,2025-11-08,297,Customer 297,Pune,Standard,Udaipur Stay 7,Udaipur,Hotel,2,Completed,12392,6196.0,2025-11
1060,2026-04-20,297,Customer 297,Pune,Standard,Varanasi Stay 8,Varanasi,Resort,2,Completed,11332,5666.0,2026-04
688,2025-07-24,298,Customer 298,Kolkata,Standard,Manali Stay 8,Manali,Resort,3,Confirmed,27606,9202.0,2025-07
694,2025-07-19,298,Customer 298,Kolkata,Standard,Varanasi Stay 2,Varanasi,Hotel,2,Completed,23214,11607.0,2025-07
875,2025-12-02,298,Customer 298,Kolkata,Standard,Kerala Stay 4,Kerala,Homestay,6,Confirmed,11562,1927.0,2025-12
1005,2025-06-17,298,Customer 298,Kolkata,Standard,Manali Stay 2,Manali,Resort,3,Completed,5955,1985.0,2025-06
1022,2026-06-08,298,Customer 298,Kolkata,Standard,Jaipur Stay 6,Jaipur,Resort,7,Completed,24948,3564.0,2026-06
539,2026-03-19,299,Customer 299,Mumbai,Standard,Udaipur Stay 6,Udaipur,Hotel,4,Completed,39760,9940.0,2026-03
1070,2026-02-03,299,Customer 299,Mumbai,Standard,Udaipur Stay 3,Udaipur,Resort,6,Completed,37992,6332.0,2026-02
204,2026-06-24,300,Customer 300,Delhi,Budget,Udaipur Stay 4,Udaipur,Hostel,3,Confirmed,8601,2867.0,2026-06
851,2025-08-04,300,Customer 300,Delhi,Budget,Jaipur Stay 5,Jaipur,Resort,4,Completed,9656,2414.0,2025-08
872,2025-10-25,300,Customer 300,Delhi,Budget,Udaipur Stay 3,Udaipur,Resort,3,Confirmed,18996,6332.0,2025-10
56,2026-06-28,301,Customer 301,Bengaluru,Budget,Goa Stay 6,Goa,Hotel,5,Completed,22930,4586.0,2026-06
215,2026-05-05,301,Customer 301,Bengaluru,Budget,Manali Stay 5,Manali,Resort,4,Completed,14756,3689.0,2026-05
466,2025-12-27,301,Customer 301,Bengaluru,Budget,Varanasi Stay 5,Varanasi,Hotel,3,Completed,15882,5294.0,2025-12
663,2026-06-18,301,Customer 301,Bengaluru,Budget,Varanasi Stay 3,Varanasi,Hotel,4,Completed,44732,11183.0,2026-06
1024,2025-07-19,301,Customer 301,Bengaluru,Budget,Udaipur Stay 1,Udaipur,Homestay,1,Completed,8458,8458.0,2025-07
111,2025-07-27,302,Customer 302,Pune,Budget,Goa Stay 8,Goa,Resort,4,Completed,19224,4806.0,2025-07
706,2026-02-22,302,Customer 302,Pune,Budget,Jaipur Stay 6,Jaipur,Resort,6,Completed,21384,3564.0,2026-02
301,2026-05-10,303,Customer 303,Delhi,Budget,Goa Stay 6,Goa,Hotel,6,Completed,27516,4586.0,2026-05
429,2026-04-15,303,Customer 303,Delhi,Budget,Manali Stay 3,Manali,Hotel,4,Completed,41772,10443.0,2026-04
957,2025-08-07,303,Customer 303,Delhi,Budget,Kerala Stay 2,Kerala,Hotel,6,Completed,70980,11830.0,2025-08
1146,2026-02-09,303,Customer 303,Delhi,Budget,Manali Stay 7,Manali,Resort,6,Completed,43398,7233.0,2026-02
1176,2025-12-29,303,Customer 303,Delhi,Budget,Goa Stay 2,Goa,Hotel,3,Completed,23289,7763.0,2025-12
380,2025-11-25,304,Customer 304,Jaipur,Premium,Jaipur Stay 7,Jaipur,Hostel,1,Completed,4502,4502.0,2025-11
651,2025-10-30,304,Customer 304,Jaipur,Premium,Varanasi Stay 7,Varanasi,Homestay,5,Confirmed,41940,8388.0,2025-10
654,2026-04-23,304,Customer 304,Jaipur,Premium,Goa Stay 6,Goa,Hotel,2,Completed,9172,4586.0,2026-04
1007,2025-09-10,304,Customer 304,Jaipur,Premium,Varanasi Stay 8,Varanasi,Resort,4,Completed,22664,5666.0,2025-09
170,2026-06-27,305,Customer 305,Kolkata,Budget,Udaipur Stay 7,Udaipur,Hotel,1,Completed,6196,6196.0,2026-06
180,2025-12-14,306,Customer 306,Delhi,Standard,Kerala Stay 4,Kerala,Homestay,4,Completed,7708,1927.0,2025-12
421,2025-06-30,306,Customer 306,Delhi,Standard,Manali Stay 2,Manali,Resort,7,Completed,13895,1985.0,2025-06
495,2026-05-22,306,Customer 306,Delhi,Standard,Goa Stay 7,Goa,Resort,3,Completed,9438,3146.0,2026-05
513,2025-07-13,306,Customer 306,Delhi,Standard,Jaipur Stay 7,Jaipur,Hostel,2,Confirmed,9004,4502.0,2025-07
923,2026-07-11,306,Customer 306,Delhi,Standard,Manali Stay 1,Manali,Homestay,2,Completed,7470,3735.0,2026-07
431,2026-02-17,307,Customer 307,Bengaluru,Standard,Manali Stay 4,Manali,Hotel,4,Completed,42852,10713.0,2026-02
2,2025-10-21,308,Customer 308,Kolkata,Standard,Jaipur Stay 8,Jaipur,Hotel,2,Confirmed,3680,1840.0,2025-10
240,2025-10-07,308,Customer 308,Kolkata,Standard,Jaipur Stay 8,Jaipur,Hotel,5,Confirmed,9200,1840.0,2025-10
491,2025-10-01,308,Customer 308,Kolkata,Standard,Manali Stay 8,Manali,Resort,6,Completed,55212,9202.0,2025-10
1063,2025-11-21,308,Customer 308,Kolkata,Standard,Manali Stay 7,Manali,Resort,5,Completed,36165,7233.0,2025-11
908,2026-01-02,309,Customer 309,Bengaluru,Standard,Jaipur Stay 1,Jaipur,Homestay,2,Completed,20448,10224.0,2026-01
1100,2026-06-14,309,Customer 309,Bengaluru,Standard,Jaipur Stay 8,Jaipur,Hotel,5,Completed,9200,1840.0,2026-06
622,2026-04-28,310,Customer 310,Delhi,Standard,Goa Stay 3,Goa,Homestay,4,Completed,10916,2729.0,2026-04
915,2025-08-29,311,Customer 311,Hyderabad,Premium,Ladakh Stay 2,Ladakh,Homestay,5,Confirmed,28230,5646.0,2025-08
948,2026-06-03,312,Customer 312,Hyderabad,Standard,Udaipur Stay 5,Udaipur,Homestay,7,Completed,74088,10584.0,2026-06
140,2026-04-23,313,Customer 313,Delhi,Standard,Kerala Stay 8,Kerala,Resort,6,Completed,34974,5829.0,2026-04
1134,2025-06-18,313,Customer 313,Delhi,Standard,Jaipur Stay 8,Jaipur,Hotel,7,Completed,12880,1840.0,2025-06
1162,2025-12-06,313,Customer 313,Delhi,Standard,Varanasi Stay 1,Varanasi,Hotel,2,Completed,10936,5468.0,2025-12
1144,2025-09-29,314,Customer 314,Mumbai,Premium,Udaipur Stay 6,Udaipur,Hotel,1,Confirmed,9940,9940.0,2025-09
260,2025-12-04,315,Customer 315,Mumbai,Standard,Varanasi Stay 4,Varanasi,Hostel,6,Completed,63366,10561.0,2025-12
475,2026-01-27,315,Customer 315,Mumbai,Standard,Kerala Stay 6,Kerala,Hotel,4,Completed,23844,5961.0,2026-01
895,2025-06-07,315,Customer 315,Mumbai,Standard,Ladakh Stay 1,Ladakh,Hostel,4,Confirmed,47508,11877.0,2025-06
1089,2025-07-04,315,Customer 315,Mumbai,Standard,Kerala Stay 1,Kerala,Homestay,3,Completed,27357,9119.0,2025-07
